quadkey	wkt
24169012	POLYGON ((101.77734375 15.8203125, 101.77734375 15.908203125, 101.865234375 15.908203125, 101.865234375 15.8203125, 101.77734375 15.8203125))
24169013	POLYGON ((101.865234375 15.8203125, 101.865234375 15.908203125, 101.953125 15.908203125, 101.953125 15.8203125, 101.865234375 15.8203125))
24169056	POLYGON ((101.953125 15.8203125, 101.953125 15.908203125, 102.041015625 15.908203125, 102.041015625 15.8203125, 101.953125 15.8203125))
24169057	POLYGON ((102.041015625 15.8203125, 102.041015625 15.908203125, 102.12890625 15.908203125, 102.12890625 15.8203125, 102.041015625 15.8203125))
24169060	POLYGON ((102.12890625 15.8203125, 102.12890625 15.908203125, 102.216796875 15.908203125, 102.216796875 15.8203125, 102.12890625 15.8203125))
24169061	POLYGON ((102.216796875 15.8203125, 102.216796875 15.908203125, 102.3046875 15.908203125, 102.3046875 15.8203125, 102.216796875 15.8203125))
24169072	POLYGON ((102.3046875 15.8203125, 102.3046875 15.908203125, 102.392578125 15.908203125, 102.392578125 15.8203125, 102.3046875 15.8203125))
24169073	POLYGON ((102.392578125 15.8203125, 102.392578125 15.908203125, 102.48046875 15.908203125, 102.48046875 15.8203125, 102.392578125 15.8203125))
24169076	POLYGON ((102.48046875 15.8203125, 102.48046875 15.908203125, 102.568359375 15.908203125, 102.568359375 15.8203125, 102.48046875 15.8203125))
24169077	POLYGON ((102.568359375 15.8203125, 102.568359375 15.908203125, 102.65625 15.908203125, 102.65625 15.8203125, 102.568359375 15.8203125))
24169248	POLYGON ((102.65625 15.8203125, 102.65625 15.908203125, 102.744140625 15.908203125, 102.744140625 15.8203125, 102.65625 15.8203125))
24169249	POLYGON ((102.744140625 15.8203125, 102.744140625 15.908203125, 102.83203125 15.908203125, 102.83203125 15.8203125, 102.744140625 15.8203125))
24169252	POLYGON ((102.83203125 15.8203125, 102.83203125 15.908203125, 102.919921875 15.908203125, 102.919921875 15.8203125, 102.83203125 15.8203125))
24169253	POLYGON ((102.919921875 15.8203125, 102.919921875 15.908203125, 103.0078125 15.908203125, 103.0078125 15.8203125, 102.919921875 15.8203125))
24169264	POLYGON ((103.0078125 15.8203125, 103.0078125 15.908203125, 103.095703125 15.908203125, 103.095703125 15.8203125, 103.0078125 15.8203125))
24169265	POLYGON ((103.095703125 15.8203125, 103.095703125 15.908203125, 103.18359375 15.908203125, 103.18359375 15.8203125, 103.095703125 15.8203125))
24169268	POLYGON ((103.18359375 15.8203125, 103.18359375 15.908203125, 103.271484375 15.908203125, 103.271484375 15.8203125, 103.18359375 15.8203125))
24169269	POLYGON ((103.271484375 15.8203125, 103.271484375 15.908203125, 103.359375 15.908203125, 103.359375 15.8203125, 103.271484375 15.8203125))
24169312	POLYGON ((103.359375 15.8203125, 103.359375 15.908203125, 103.447265625 15.908203125, 103.447265625 15.8203125, 103.359375 15.8203125))
24169313	POLYGON ((103.447265625 15.8203125, 103.447265625 15.908203125, 103.53515625 15.908203125, 103.53515625 15.8203125, 103.447265625 15.8203125))
24169316	POLYGON ((103.53515625 15.8203125, 103.53515625 15.908203125, 103.623046875 15.908203125, 103.623046875 15.8203125, 103.53515625 15.8203125))
24169317	POLYGON ((103.623046875 15.8203125, 103.623046875 15.908203125, 103.7109375 15.908203125, 103.7109375 15.8203125, 103.623046875 15.8203125))
24169328	POLYGON ((103.7109375 15.8203125, 103.7109375 15.908203125, 103.798828125 15.908203125, 103.798828125 15.8203125, 103.7109375 15.8203125))
24169329	POLYGON ((103.798828125 15.8203125, 103.798828125 15.908203125, 103.88671875 15.908203125, 103.88671875 15.8203125, 103.798828125 15.8203125))
24169332	POLYGON ((103.88671875 15.8203125, 103.88671875 15.908203125, 103.974609375 15.908203125, 103.974609375 15.8203125, 103.88671875 15.8203125))
24169333	POLYGON ((103.974609375 15.8203125, 103.974609375 15.908203125, 104.0625 15.908203125, 104.0625 15.8203125, 103.974609375 15.8203125))
24170016	POLYGON ((104.0625 15.8203125, 104.0625 15.908203125, 104.150390625 15.908203125, 104.150390625 15.8203125, 104.0625 15.8203125))
24170017	POLYGON ((104.150390625 15.8203125, 104.150390625 15.908203125, 104.23828125 15.908203125, 104.23828125 15.8203125, 104.150390625 15.8203125))
24170020	POLYGON ((104.23828125 15.8203125, 104.23828125 15.908203125, 104.326171875 15.908203125, 104.326171875 15.8203125, 104.23828125 15.8203125))
24170021	POLYGON ((104.326171875 15.8203125, 104.326171875 15.908203125, 104.4140625 15.908203125, 104.4140625 15.8203125, 104.326171875 15.8203125))
24170032	POLYGON ((104.4140625 15.8203125, 104.4140625 15.908203125, 104.501953125 15.908203125, 104.501953125 15.8203125, 104.4140625 15.8203125))
24170033	POLYGON ((104.501953125 15.8203125, 104.501953125 15.908203125, 104.58984375 15.908203125, 104.58984375 15.8203125, 104.501953125 15.8203125))
24170036	POLYGON ((104.58984375 15.8203125, 104.58984375 15.908203125, 104.677734375 15.908203125, 104.677734375 15.8203125, 104.58984375 15.8203125))
24170037	POLYGON ((104.677734375 15.8203125, 104.677734375 15.908203125, 104.765625 15.908203125, 104.765625 15.8203125, 104.677734375 15.8203125))
24170080	POLYGON ((104.765625 15.8203125, 104.765625 15.908203125, 104.853515625 15.908203125, 104.853515625 15.8203125, 104.765625 15.8203125))
24170081	POLYGON ((104.853515625 15.8203125, 104.853515625 15.908203125, 104.94140625 15.908203125, 104.94140625 15.8203125, 104.853515625 15.8203125))
24170084	POLYGON ((104.94140625 15.8203125, 104.94140625 15.908203125, 105.029296875 15.908203125, 105.029296875 15.8203125, 104.94140625 15.8203125))
24170085	POLYGON ((105.029296875 15.8203125, 105.029296875 15.908203125, 105.1171875 15.908203125, 105.1171875 15.8203125, 105.029296875 15.8203125))
24170096	POLYGON ((105.1171875 15.8203125, 105.1171875 15.908203125, 105.205078125 15.908203125, 105.205078125 15.8203125, 105.1171875 15.8203125))
24170097	POLYGON ((105.205078125 15.8203125, 105.205078125 15.908203125, 105.29296875 15.908203125, 105.29296875 15.8203125, 105.205078125 15.8203125))
24170100	POLYGON ((105.29296875 15.8203125, 105.29296875 15.908203125, 105.380859375 15.908203125, 105.380859375 15.8203125, 105.29296875 15.8203125))
24170101	POLYGON ((105.380859375 15.8203125, 105.380859375 15.908203125, 105.46875 15.908203125, 105.46875 15.8203125, 105.380859375 15.8203125))
24157731	POLYGON ((98.525390625 15.908203125, 98.525390625 15.99609375, 98.61328125 15.99609375, 98.61328125 15.908203125, 98.525390625 15.908203125))
24157734	POLYGON ((98.61328125 15.908203125, 98.61328125 15.99609375, 98.701171875 15.99609375, 98.701171875 15.908203125, 98.61328125 15.908203125))
24157735	POLYGON ((98.701171875 15.908203125, 98.701171875 15.99609375, 98.7890625 15.99609375, 98.7890625 15.908203125, 98.701171875 15.908203125))
24157746	POLYGON ((98.7890625 15.908203125, 98.7890625 15.99609375, 98.876953125 15.99609375, 98.876953125 15.908203125, 98.7890625 15.908203125))
24157747	POLYGON ((98.876953125 15.908203125, 98.876953125 15.99609375, 98.96484375 15.99609375, 98.96484375 15.908203125, 98.876953125 15.908203125))
24157750	POLYGON ((98.96484375 15.908203125, 98.96484375 15.99609375, 99.052734375 15.99609375, 99.052734375 15.908203125, 98.96484375 15.908203125))
24157751	POLYGON ((99.052734375 15.908203125, 99.052734375 15.99609375, 99.140625 15.99609375, 99.140625 15.908203125, 99.052734375 15.908203125))
24157794	POLYGON ((99.140625 15.908203125, 99.140625 15.99609375, 99.228515625 15.99609375, 99.228515625 15.908203125, 99.140625 15.908203125))
24157795	POLYGON ((99.228515625 15.908203125, 99.228515625 15.99609375, 99.31640625 15.99609375, 99.31640625 15.908203125, 99.228515625 15.908203125))
24157798	POLYGON ((99.31640625 15.908203125, 99.31640625 15.99609375, 99.404296875 15.99609375, 99.404296875 15.908203125, 99.31640625 15.908203125))
24157799	POLYGON ((99.404296875 15.908203125, 99.404296875 15.99609375, 99.4921875 15.99609375, 99.4921875 15.908203125, 99.404296875 15.908203125))
24157810	POLYGON ((99.4921875 15.908203125, 99.4921875 15.99609375, 99.580078125 15.99609375, 99.580078125 15.908203125, 99.4921875 15.908203125))
24157811	POLYGON ((99.580078125 15.908203125, 99.580078125 15.99609375, 99.66796875 15.99609375, 99.66796875 15.908203125, 99.580078125 15.908203125))
24157814	POLYGON ((99.66796875 15.908203125, 99.66796875 15.99609375, 99.755859375 15.99609375, 99.755859375 15.908203125, 99.66796875 15.908203125))
24157815	POLYGON ((99.755859375 15.908203125, 99.755859375 15.99609375, 99.84375 15.99609375, 99.84375 15.908203125, 99.755859375 15.908203125))
24157986	POLYGON ((99.84375 15.908203125, 99.84375 15.99609375, 99.931640625 15.99609375, 99.931640625 15.908203125, 99.84375 15.908203125))
24157987	POLYGON ((99.931640625 15.908203125, 99.931640625 15.99609375, 100.01953125 15.99609375, 100.01953125 15.908203125, 99.931640625 15.908203125))
24157990	POLYGON ((100.01953125 15.908203125, 100.01953125 15.99609375, 100.107421875 15.99609375, 100.107421875 15.908203125, 100.01953125 15.908203125))
24157991	POLYGON ((100.107421875 15.908203125, 100.107421875 15.99609375, 100.1953125 15.99609375, 100.1953125 15.908203125, 100.107421875 15.908203125))
24158002	POLYGON ((100.1953125 15.908203125, 100.1953125 15.99609375, 100.283203125 15.99609375, 100.283203125 15.908203125, 100.1953125 15.908203125))
24158003	POLYGON ((100.283203125 15.908203125, 100.283203125 15.99609375, 100.37109375 15.99609375, 100.37109375 15.908203125, 100.283203125 15.908203125))
24158006	POLYGON ((100.37109375 15.908203125, 100.37109375 15.99609375, 100.458984375 15.99609375, 100.458984375 15.908203125, 100.37109375 15.908203125))
24158007	POLYGON ((100.458984375 15.908203125, 100.458984375 15.99609375, 100.546875 15.99609375, 100.546875 15.908203125, 100.458984375 15.908203125))
24158050	POLYGON ((100.546875 15.908203125, 100.546875 15.99609375, 100.634765625 15.99609375, 100.634765625 15.908203125, 100.546875 15.908203125))
24158051	POLYGON ((100.634765625 15.908203125, 100.634765625 15.99609375, 100.72265625 15.99609375, 100.72265625 15.908203125, 100.634765625 15.908203125))
24158054	POLYGON ((100.72265625 15.908203125, 100.72265625 15.99609375, 100.810546875 15.99609375, 100.810546875 15.908203125, 100.72265625 15.908203125))
24158055	POLYGON ((100.810546875 15.908203125, 100.810546875 15.99609375, 100.8984375 15.99609375, 100.8984375 15.908203125, 100.810546875 15.908203125))
24158066	POLYGON ((100.8984375 15.908203125, 100.8984375 15.99609375, 100.986328125 15.99609375, 100.986328125 15.908203125, 100.8984375 15.908203125))
24158067	POLYGON ((100.986328125 15.908203125, 100.986328125 15.99609375, 101.07421875 15.99609375, 101.07421875 15.908203125, 100.986328125 15.908203125))
24158070	POLYGON ((101.07421875 15.908203125, 101.07421875 15.99609375, 101.162109375 15.99609375, 101.162109375 15.908203125, 101.07421875 15.908203125))
24158071	POLYGON ((101.162109375 15.908203125, 101.162109375 15.99609375, 101.25 15.99609375, 101.25 15.908203125, 101.162109375 15.908203125))
24168994	POLYGON ((101.25 15.908203125, 101.25 15.99609375, 101.337890625 15.99609375, 101.337890625 15.908203125, 101.25 15.908203125))
24168995	POLYGON ((101.337890625 15.908203125, 101.337890625 15.99609375, 101.42578125 15.99609375, 101.42578125 15.908203125, 101.337890625 15.908203125))
24168998	POLYGON ((101.42578125 15.908203125, 101.42578125 15.99609375, 101.513671875 15.99609375, 101.513671875 15.908203125, 101.42578125 15.908203125))
24168999	POLYGON ((101.513671875 15.908203125, 101.513671875 15.99609375, 101.6015625 15.99609375, 101.6015625 15.908203125, 101.513671875 15.908203125))
24169010	POLYGON ((101.6015625 15.908203125, 101.6015625 15.99609375, 101.689453125 15.99609375, 101.689453125 15.908203125, 101.6015625 15.908203125))
24169011	POLYGON ((101.689453125 15.908203125, 101.689453125 15.99609375, 101.77734375 15.99609375, 101.77734375 15.908203125, 101.689453125 15.908203125))
24169014	POLYGON ((101.77734375 15.908203125, 101.77734375 15.99609375, 101.865234375 15.99609375, 101.865234375 15.908203125, 101.77734375 15.908203125))
24169015	POLYGON ((101.865234375 15.908203125, 101.865234375 15.99609375, 101.953125 15.99609375, 101.953125 15.908203125, 101.865234375 15.908203125))
24169058	POLYGON ((101.953125 15.908203125, 101.953125 15.99609375, 102.041015625 15.99609375, 102.041015625 15.908203125, 101.953125 15.908203125))
24169059	POLYGON ((102.041015625 15.908203125, 102.041015625 15.99609375, 102.12890625 15.99609375, 102.12890625 15.908203125, 102.041015625 15.908203125))
24169062	POLYGON ((102.12890625 15.908203125, 102.12890625 15.99609375, 102.216796875 15.99609375, 102.216796875 15.908203125, 102.12890625 15.908203125))
24169063	POLYGON ((102.216796875 15.908203125, 102.216796875 15.99609375, 102.3046875 15.99609375, 102.3046875 15.908203125, 102.216796875 15.908203125))
24169074	POLYGON ((102.3046875 15.908203125, 102.3046875 15.99609375, 102.392578125 15.99609375, 102.392578125 15.908203125, 102.3046875 15.908203125))
24169075	POLYGON ((102.392578125 15.908203125, 102.392578125 15.99609375, 102.48046875 15.99609375, 102.48046875 15.908203125, 102.392578125 15.908203125))
24169078	POLYGON ((102.48046875 15.908203125, 102.48046875 15.99609375, 102.568359375 15.99609375, 102.568359375 15.908203125, 102.48046875 15.908203125))
24169079	POLYGON ((102.568359375 15.908203125, 102.568359375 15.99609375, 102.65625 15.99609375, 102.65625 15.908203125, 102.568359375 15.908203125))
24169250	POLYGON ((102.65625 15.908203125, 102.65625 15.99609375, 102.744140625 15.99609375, 102.744140625 15.908203125, 102.65625 15.908203125))
24169251	POLYGON ((102.744140625 15.908203125, 102.744140625 15.99609375, 102.83203125 15.99609375, 102.83203125 15.908203125, 102.744140625 15.908203125))
24169254	POLYGON ((102.83203125 15.908203125, 102.83203125 15.99609375, 102.919921875 15.99609375, 102.919921875 15.908203125, 102.83203125 15.908203125))
24169255	POLYGON ((102.919921875 15.908203125, 102.919921875 15.99609375, 103.0078125 15.99609375, 103.0078125 15.908203125, 102.919921875 15.908203125))
24169266	POLYGON ((103.0078125 15.908203125, 103.0078125 15.99609375, 103.095703125 15.99609375, 103.095703125 15.908203125, 103.0078125 15.908203125))
24169267	POLYGON ((103.095703125 15.908203125, 103.095703125 15.99609375, 103.18359375 15.99609375, 103.18359375 15.908203125, 103.095703125 15.908203125))
24169270	POLYGON ((103.18359375 15.908203125, 103.18359375 15.99609375, 103.271484375 15.99609375, 103.271484375 15.908203125, 103.18359375 15.908203125))
24169271	POLYGON ((103.271484375 15.908203125, 103.271484375 15.99609375, 103.359375 15.99609375, 103.359375 15.908203125, 103.271484375 15.908203125))
24169314	POLYGON ((103.359375 15.908203125, 103.359375 15.99609375, 103.447265625 15.99609375, 103.447265625 15.908203125, 103.359375 15.908203125))
24169315	POLYGON ((103.447265625 15.908203125, 103.447265625 15.99609375, 103.53515625 15.99609375, 103.53515625 15.908203125, 103.447265625 15.908203125))
24169318	POLYGON ((103.53515625 15.908203125, 103.53515625 15.99609375, 103.623046875 15.99609375, 103.623046875 15.908203125, 103.53515625 15.908203125))
24169319	POLYGON ((103.623046875 15.908203125, 103.623046875 15.99609375, 103.7109375 15.99609375, 103.7109375 15.908203125, 103.623046875 15.908203125))
24169330	POLYGON ((103.7109375 15.908203125, 103.7109375 15.99609375, 103.798828125 15.99609375, 103.798828125 15.908203125, 103.7109375 15.908203125))
24169331	POLYGON ((103.798828125 15.908203125, 103.798828125 15.99609375, 103.88671875 15.99609375, 103.88671875 15.908203125, 103.798828125 15.908203125))
24169334	POLYGON ((103.88671875 15.908203125, 103.88671875 15.99609375, 103.974609375 15.99609375, 103.974609375 15.908203125, 103.88671875 15.908203125))
24169335	POLYGON ((103.974609375 15.908203125, 103.974609375 15.99609375, 104.0625 15.99609375, 104.0625 15.908203125, 103.974609375 15.908203125))
24170018	POLYGON ((104.0625 15.908203125, 104.0625 15.99609375, 104.150390625 15.99609375, 104.150390625 15.908203125, 104.0625 15.908203125))
24170019	POLYGON ((104.150390625 15.908203125, 104.150390625 15.99609375, 104.23828125 15.99609375, 104.23828125 15.908203125, 104.150390625 15.908203125))
24170022	POLYGON ((104.23828125 15.908203125, 104.23828125 15.99609375, 104.326171875 15.99609375, 104.326171875 15.908203125, 104.23828125 15.908203125))
24170023	POLYGON ((104.326171875 15.908203125, 104.326171875 15.99609375, 104.4140625 15.99609375, 104.4140625 15.908203125, 104.326171875 15.908203125))
24170034	POLYGON ((104.4140625 15.908203125, 104.4140625 15.99609375, 104.501953125 15.99609375, 104.501953125 15.908203125, 104.4140625 15.908203125))
24170035	POLYGON ((104.501953125 15.908203125, 104.501953125 15.99609375, 104.58984375 15.99609375, 104.58984375 15.908203125, 104.501953125 15.908203125))
24170038	POLYGON ((104.58984375 15.908203125, 104.58984375 15.99609375, 104.677734375 15.99609375, 104.677734375 15.908203125, 104.58984375 15.908203125))
24170039	POLYGON ((104.677734375 15.908203125, 104.677734375 15.99609375, 104.765625 15.99609375, 104.765625 15.908203125, 104.677734375 15.908203125))
24170082	POLYGON ((104.765625 15.908203125, 104.765625 15.99609375, 104.853515625 15.99609375, 104.853515625 15.908203125, 104.765625 15.908203125))
24170083	POLYGON ((104.853515625 15.908203125, 104.853515625 15.99609375, 104.94140625 15.99609375, 104.94140625 15.908203125, 104.853515625 15.908203125))
24170086	POLYGON ((104.94140625 15.908203125, 104.94140625 15.99609375, 105.029296875 15.99609375, 105.029296875 15.908203125, 104.94140625 15.908203125))
24170087	POLYGON ((105.029296875 15.908203125, 105.029296875 15.99609375, 105.1171875 15.99609375, 105.1171875 15.908203125, 105.029296875 15.908203125))
24170098	POLYGON ((105.1171875 15.908203125, 105.1171875 15.99609375, 105.205078125 15.99609375, 105.205078125 15.908203125, 105.1171875 15.908203125))
24170099	POLYGON ((105.205078125 15.908203125, 105.205078125 15.99609375, 105.29296875 15.99609375, 105.29296875 15.908203125, 105.205078125 15.908203125))
24170102	POLYGON ((105.29296875 15.908203125, 105.29296875 15.99609375, 105.380859375 15.99609375, 105.380859375 15.908203125, 105.29296875 15.908203125))
24170103	POLYGON ((105.380859375 15.908203125, 105.380859375 15.99609375, 105.46875 15.99609375, 105.46875 15.908203125, 105.380859375 15.908203125))
24157737	POLYGON ((98.525390625 15.99609375, 98.525390625 16.083984375, 98.61328125 16.083984375, 98.61328125 15.99609375, 98.525390625 15.99609375))
24157740	POLYGON ((98.61328125 15.99609375, 98.61328125 16.083984375, 98.701171875 16.083984375, 98.701171875 15.99609375, 98.61328125 15.99609375))
24157741	POLYGON ((98.701171875 15.99609375, 98.701171875 16.083984375, 98.7890625 16.083984375, 98.7890625 15.99609375, 98.701171875 15.99609375))
24157752	POLYGON ((98.7890625 15.99609375, 98.7890625 16.083984375, 98.876953125 16.083984375, 98.876953125 15.99609375, 98.7890625 15.99609375))
24157753	POLYGON ((98.876953125 15.99609375, 98.876953125 16.083984375, 98.96484375 16.083984375, 98.96484375 15.99609375, 98.876953125 15.99609375))
24157756	POLYGON ((98.96484375 15.99609375, 98.96484375 16.083984375, 99.052734375 16.083984375, 99.052734375 15.99609375, 98.96484375 15.99609375))
24157757	POLYGON ((99.052734375 15.99609375, 99.052734375 16.083984375, 99.140625 16.083984375, 99.140625 15.99609375, 99.052734375 15.99609375))
24157800	POLYGON ((99.140625 15.99609375, 99.140625 16.083984375, 99.228515625 16.083984375, 99.228515625 15.99609375, 99.140625 15.99609375))
24157801	POLYGON ((99.228515625 15.99609375, 99.228515625 16.083984375, 99.31640625 16.083984375, 99.31640625 15.99609375, 99.228515625 15.99609375))
24157804	POLYGON ((99.31640625 15.99609375, 99.31640625 16.083984375, 99.404296875 16.083984375, 99.404296875 15.99609375, 99.31640625 15.99609375))
24157805	POLYGON ((99.404296875 15.99609375, 99.404296875 16.083984375, 99.4921875 16.083984375, 99.4921875 15.99609375, 99.404296875 15.99609375))
24157816	POLYGON ((99.4921875 15.99609375, 99.4921875 16.083984375, 99.580078125 16.083984375, 99.580078125 15.99609375, 99.4921875 15.99609375))
24157817	POLYGON ((99.580078125 15.99609375, 99.580078125 16.083984375, 99.66796875 16.083984375, 99.66796875 15.99609375, 99.580078125 15.99609375))
24157820	POLYGON ((99.66796875 15.99609375, 99.66796875 16.083984375, 99.755859375 16.083984375, 99.755859375 15.99609375, 99.66796875 15.99609375))
24157821	POLYGON ((99.755859375 15.99609375, 99.755859375 16.083984375, 99.84375 16.083984375, 99.84375 15.99609375, 99.755859375 15.99609375))
24157992	POLYGON ((99.84375 15.99609375, 99.84375 16.083984375, 99.931640625 16.083984375, 99.931640625 15.99609375, 99.84375 15.99609375))
24157993	POLYGON ((99.931640625 15.99609375, 99.931640625 16.083984375, 100.01953125 16.083984375, 100.01953125 15.99609375, 99.931640625 15.99609375))
24157996	POLYGON ((100.01953125 15.99609375, 100.01953125 16.083984375, 100.107421875 16.083984375, 100.107421875 15.99609375, 100.01953125 15.99609375))
24157997	POLYGON ((100.107421875 15.99609375, 100.107421875 16.083984375, 100.1953125 16.083984375, 100.1953125 15.99609375, 100.107421875 15.99609375))
24158008	POLYGON ((100.1953125 15.99609375, 100.1953125 16.083984375, 100.283203125 16.083984375, 100.283203125 15.99609375, 100.1953125 15.99609375))
24158009	POLYGON ((100.283203125 15.99609375, 100.283203125 16.083984375, 100.37109375 16.083984375, 100.37109375 15.99609375, 100.283203125 15.99609375))
24158012	POLYGON ((100.37109375 15.99609375, 100.37109375 16.083984375, 100.458984375 16.083984375, 100.458984375 15.99609375, 100.37109375 15.99609375))
24158013	POLYGON ((100.458984375 15.99609375, 100.458984375 16.083984375, 100.546875 16.083984375, 100.546875 15.99609375, 100.458984375 15.99609375))
24158056	POLYGON ((100.546875 15.99609375, 100.546875 16.083984375, 100.634765625 16.083984375, 100.634765625 15.99609375, 100.546875 15.99609375))
24158057	POLYGON ((100.634765625 15.99609375, 100.634765625 16.083984375, 100.72265625 16.083984375, 100.72265625 15.99609375, 100.634765625 15.99609375))
24158060	POLYGON ((100.72265625 15.99609375, 100.72265625 16.083984375, 100.810546875 16.083984375, 100.810546875 15.99609375, 100.72265625 15.99609375))
24158061	POLYGON ((100.810546875 15.99609375, 100.810546875 16.083984375, 100.8984375 16.083984375, 100.8984375 15.99609375, 100.810546875 15.99609375))
24158072	POLYGON ((100.8984375 15.99609375, 100.8984375 16.083984375, 100.986328125 16.083984375, 100.986328125 15.99609375, 100.8984375 15.99609375))
24158073	POLYGON ((100.986328125 15.99609375, 100.986328125 16.083984375, 101.07421875 16.083984375, 101.07421875 15.99609375, 100.986328125 15.99609375))
24158076	POLYGON ((101.07421875 15.99609375, 101.07421875 16.083984375, 101.162109375 16.083984375, 101.162109375 15.99609375, 101.07421875 15.99609375))
24158077	POLYGON ((101.162109375 15.99609375, 101.162109375 16.083984375, 101.25 16.083984375, 101.25 15.99609375, 101.162109375 15.99609375))
24169000	POLYGON ((101.25 15.99609375, 101.25 16.083984375, 101.337890625 16.083984375, 101.337890625 15.99609375, 101.25 15.99609375))
24169001	POLYGON ((101.337890625 15.99609375, 101.337890625 16.083984375, 101.42578125 16.083984375, 101.42578125 15.99609375, 101.337890625 15.99609375))
24169004	POLYGON ((101.42578125 15.99609375, 101.42578125 16.083984375, 101.513671875 16.083984375, 101.513671875 15.99609375, 101.42578125 15.99609375))
24169005	POLYGON ((101.513671875 15.99609375, 101.513671875 16.083984375, 101.6015625 16.083984375, 101.6015625 15.99609375, 101.513671875 15.99609375))
24169016	POLYGON ((101.6015625 15.99609375, 101.6015625 16.083984375, 101.689453125 16.083984375, 101.689453125 15.99609375, 101.6015625 15.99609375))
24169017	POLYGON ((101.689453125 15.99609375, 101.689453125 16.083984375, 101.77734375 16.083984375, 101.77734375 15.99609375, 101.689453125 15.99609375))
24169020	POLYGON ((101.77734375 15.99609375, 101.77734375 16.083984375, 101.865234375 16.083984375, 101.865234375 15.99609375, 101.77734375 15.99609375))
24169021	POLYGON ((101.865234375 15.99609375, 101.865234375 16.083984375, 101.953125 16.083984375, 101.953125 15.99609375, 101.865234375 15.99609375))
24169064	POLYGON ((101.953125 15.99609375, 101.953125 16.083984375, 102.041015625 16.083984375, 102.041015625 15.99609375, 101.953125 15.99609375))
24169065	POLYGON ((102.041015625 15.99609375, 102.041015625 16.083984375, 102.12890625 16.083984375, 102.12890625 15.99609375, 102.041015625 15.99609375))
24169068	POLYGON ((102.12890625 15.99609375, 102.12890625 16.083984375, 102.216796875 16.083984375, 102.216796875 15.99609375, 102.12890625 15.99609375))
24169069	POLYGON ((102.216796875 15.99609375, 102.216796875 16.083984375, 102.3046875 16.083984375, 102.3046875 15.99609375, 102.216796875 15.99609375))
24169080	POLYGON ((102.3046875 15.99609375, 102.3046875 16.083984375, 102.392578125 16.083984375, 102.392578125 15.99609375, 102.3046875 15.99609375))
24169081	POLYGON ((102.392578125 15.99609375, 102.392578125 16.083984375, 102.48046875 16.083984375, 102.48046875 15.99609375, 102.392578125 15.99609375))
24169084	POLYGON ((102.48046875 15.99609375, 102.48046875 16.083984375, 102.568359375 16.083984375, 102.568359375 15.99609375, 102.48046875 15.99609375))
24169085	POLYGON ((102.568359375 15.99609375, 102.568359375 16.083984375, 102.65625 16.083984375, 102.65625 15.99609375, 102.568359375 15.99609375))
24169256	POLYGON ((102.65625 15.99609375, 102.65625 16.083984375, 102.744140625 16.083984375, 102.744140625 15.99609375, 102.65625 15.99609375))
24169257	POLYGON ((102.744140625 15.99609375, 102.744140625 16.083984375, 102.83203125 16.083984375, 102.83203125 15.99609375, 102.744140625 15.99609375))
24169260	POLYGON ((102.83203125 15.99609375, 102.83203125 16.083984375, 102.919921875 16.083984375, 102.919921875 15.99609375, 102.83203125 15.99609375))
24169261	POLYGON ((102.919921875 15.99609375, 102.919921875 16.083984375, 103.0078125 16.083984375, 103.0078125 15.99609375, 102.919921875 15.99609375))
24169272	POLYGON ((103.0078125 15.99609375, 103.0078125 16.083984375, 103.095703125 16.083984375, 103.095703125 15.99609375, 103.0078125 15.99609375))
24169273	POLYGON ((103.095703125 15.99609375, 103.095703125 16.083984375, 103.18359375 16.083984375, 103.18359375 15.99609375, 103.095703125 15.99609375))
24169276	POLYGON ((103.18359375 15.99609375, 103.18359375 16.083984375, 103.271484375 16.083984375, 103.271484375 15.99609375, 103.18359375 15.99609375))
24169277	POLYGON ((103.271484375 15.99609375, 103.271484375 16.083984375, 103.359375 16.083984375, 103.359375 15.99609375, 103.271484375 15.99609375))
24169320	POLYGON ((103.359375 15.99609375, 103.359375 16.083984375, 103.447265625 16.083984375, 103.447265625 15.99609375, 103.359375 15.99609375))
24169321	POLYGON ((103.447265625 15.99609375, 103.447265625 16.083984375, 103.53515625 16.083984375, 103.53515625 15.99609375, 103.447265625 15.99609375))
24169324	POLYGON ((103.53515625 15.99609375, 103.53515625 16.083984375, 103.623046875 16.083984375, 103.623046875 15.99609375, 103.53515625 15.99609375))
24169325	POLYGON ((103.623046875 15.99609375, 103.623046875 16.083984375, 103.7109375 16.083984375, 103.7109375 15.99609375, 103.623046875 15.99609375))
24169336	POLYGON ((103.7109375 15.99609375, 103.7109375 16.083984375, 103.798828125 16.083984375, 103.798828125 15.99609375, 103.7109375 15.99609375))
24169337	POLYGON ((103.798828125 15.99609375, 103.798828125 16.083984375, 103.88671875 16.083984375, 103.88671875 15.99609375, 103.798828125 15.99609375))
24169340	POLYGON ((103.88671875 15.99609375, 103.88671875 16.083984375, 103.974609375 16.083984375, 103.974609375 15.99609375, 103.88671875 15.99609375))
24169341	POLYGON ((103.974609375 15.99609375, 103.974609375 16.083984375, 104.0625 16.083984375, 104.0625 15.99609375, 103.974609375 15.99609375))
24170024	POLYGON ((104.0625 15.99609375, 104.0625 16.083984375, 104.150390625 16.083984375, 104.150390625 15.99609375, 104.0625 15.99609375))
